% Model,2D_turn.mph
% Version,COMSOL 6.3.0.290
% Date,"May 19 2025, 18:10"
% Table,Table 1 - Outlet Concentration
% Time (s),"Molar concentration, c (mol/m^3)","Molar concentration, c (mol/m^3)"
0.0048200000000000005,3.514707501424376E-4,8.403367169396893E-4
0.0048400000000000006,3.2098496647324623E-4,7.728437391140179E-4
0.004860000000000001,2.9283924329596663E-4,7.112101807212932E-4
0.004880000000000001,2.673044634048648E-4,6.523856246973646E-4
0.004900000000000001,2.436511280586942E-4,5.983847996183204E-4
0.004920000000000001,2.2192487625398105E-4,5.492077054841618E-4
0.004940000000000001,2.022882437564877E-4,5.045985486417973E-4
0.00496,1.8402687077559616E-4,4.618123901458311E-4
0.00498,1.67345022510694E-4,4.226074196158759E-4
0.005,1.5231851607057094E-4,3.869836370519326E-4
0.00502,1.3829150749498337E-4,3.548319931443648E-4
0.00504,1.2556624231878802E-4,3.2394195314467447E-4
0.00506,1.1411307775641856E-4,2.956910160208628E-4
0.00508,1.0342884141040358E-4,2.700791817729301E-4
0.0051,9.377030063418488E-5,2.470884362529209E-4
0.00512,8.506919858798102E-5,2.2509334948272213E-4
0.0051400000000000005,7.69860127885135E-5,2.050819611819276E-4
0.0051600000000000005,6.970657359122146E-5,1.8705427135053766E-4
0.005180000000000001,6.314148835125497E-5,1.7060448778030715E-4
0.005200000000000001,5.705994174353044E-5,1.5509108016000997E-4
0.005220000000000001,5.160035769962336E-5,1.4102202909913153E-4
0.005240000000000001,4.666440653599385E-5,1.2839733459767176E-4
0.005260000000000001,4.211108328851315E-5,1.1662587471210653E-4
0.005280000000000001,3.803674464041855E-5,1.057684325179129E-4
0.0053,3.434152477712426E-5,9.598832952149983E-5
0.00532,3.094967970121544E-5,8.723367704444576E-5
0.00534,2.792529421524801E-5,7.892085726756059E-5
0.00536,2.517044990345643E-5,7.140097386556684E-5
0.00538,2.2654529788255404E-5,6.467402683846457E-5
0.0054,2.0418245606584153E-5,5.85392150985514E-5
0.00542,1.837201356935738E-5,5.2804938712474476E-5
0.00544,1.6516195756007913E-5,4.7650089747030926E-5
0.0054600000000000004,1.4873467539403675E-5,4.307466820222076E-5
0.0054800000000000005,1.336059367022525E-5,3.881136800611875E-5
0.0055000000000000005,1.1997634868515575E-5,3.4935961122580154E-5
0.005520000000000001,1.0795389637852659E-5,3.149384109085262E-5
0.005540000000000001,9.680441771340054E-6,2.835975902335113E-5
0.005560000000000001,8.684010004123068E-6,2.5461797782831224E-5
0.005580000000000001,7.805487743278375E-6,2.2876954730583287E-5
0.005600000000000001,6.98962729157757E-6,2.0566596780243156E-5
0.005620000000000001,6.264238280127711E-6,1.841424235591337E-5
0.00564,5.623100241852595E-6,1.6494554550496308E-5
0.00566,5.0294480544080485E-6,1.4807533363991783E-5
0.00568,4.503063886088468E-6,1.3222090118576345E-5
0.0057,4.036212504886887E-6,1.180729324326652E-5
0.00572,3.6060210054271974E-6,1.0563535491075973E-5
0.00574,3.2258959723544897E-6,9.423509633318994E-6
0.00576,2.887417536783197E-6,8.388327839828816E-6
0.00578,2.5768185230406707E-6,7.4774851443953445E-6
0.0058000000000000005,2.3031920578162803E-6,6.662325626870194E-6
0.0058200000000000005,2.058326707341388E-6,5.911048203474414E-6
0.005840000000000001,1.8349649166899494E-6,5.249622827052429E-6
0.005860000000000001,1.6388940624965086E-6,4.671028825768771E-6
0.005880000000000001,1.4624090550069276E-6,4.134549295210384E-6
0.005900000000000001,1.3024400907617702E-6,3.664208590978603E-6
0.005920000000000001,1.1625273346623888E-6,3.253125627401662E-6
0.005940000000000001,1.035688228730547E-6,2.8725812592978813E-6
0.005960000000000001,9.215152813004997E-7,2.538849848165815E-6
0.00598,8.220009272466098E-7,2.2462641564034918E-6
0.006,7.310880141486628E-7,1.9776184000549904E-6
0.00602,6.499486233575451E-7,1.7431059331466294E-6
0.00604,5.795192704883337E-7,1.537619006177127E-6
0.00606,5.145439641756256E-7,1.3496095220025136E-6
0.00608,4.570610165936053E-7,1.1862855919021353E-6
0.0061,4.072129283119333E-7,1.0431796708283815E-6
0.0061200000000000004,3.610143599408798E-7,9.127035039417581E-7
0.0061400000000000005,3.204452061214766E-7,7.999004442494833E-7
0.0061600000000000005,2.85146612303128E-7,7.010132824846667E-7
0.006180000000000001,2.5255412810132914E-7,6.112641113095059E-7
0.006200000000000001,2.240254981413515E-7,5.340853757703272E-7
0.006220000000000001,1.9909421805107224E-7,4.665789863715348E-7
0.006240000000000001,1.7617343891417087E-7,4.060310931120714E-7
0.006260000000000001,1.5617367081879745E-7,3.5459667436953487E-7
0.006280000000000001,1.386020507419171E-7,3.0826170389980375E-7
0.006300000000000001,1.2254065582749788E-7,2.677217532537227E-7
0.00632,1.0857736735403358E-7,2.3307957457154041E-7
0.00634,9.623194111735526E-8,2.0168607224566949E-7
0.00636,8.501365241455005E-8,1.7487398891841825E-7
0.00638,7.529422994160074E-8,1.5153929362664262E-7
0.0064,6.663783474296437E-8,1.3080762310630666E-7
0.00642,5.883040552627427E-8,1.1334940839506046E-7
0.00644,5.2092727420510775E-8,9.767443610186265E-8
0.0064600000000000005,4.603998708006171E-8,8.41625261696848E-8
0.0064800000000000005,4.062406614467255E-8,7.27377403954036E-8
0.006500000000000001,3.596798100796039E-8,6.242766618411137E-8
0.006520000000000001,3.174502428249166E-8,5.373636671974185E-8
0.006540000000000001,2.8001975058470344E-8,4.6208188998084154E-8
0.006560000000000001,2.4797928702905207E-8,3.9570849628243946E-8
0.006580000000000001,2.1857214836743254E-8,3.405891255154533E-8
0.006600000000000001,1.9275888233379716E-8,2.913599683794988E-8
0.006620000000000001,1.707118003898864E-8,2.497863009373823E-8
0.006640000000000001,1.502967516997952E-8,2.142373482716748E-8
0.00666,1.3256064924250069E-8,1.830185643790999E-8
0.00668,1.1735207056310969E-8,1.5696988893046253E-8
0.0067,1.0333040225481986E-8,1.3374928264128566E-8
0.00672,9.119462543655561E-9,1.1439970388731149E-8
0.00674,8.073870006315408E-9,9.756369763909142E-9
0.00676,7.1151382257071684E-9,8.316514521370335E-9
0.0067800000000000004,6.2888988647694704E-9,7.107754100860238E-9
0.0068000000000000005,5.573070376440438E-9,6.0442180507663426E-9
0.0068200000000000005,4.920804837050481E-9,5.171503407179335E-9
0.006840000000000001,4.3612744478015234E-9,4.391799997268984E-9
0.006860000000000001,3.873154315594972E-9,3.742773058094676E-9
0.006880000000000001,3.431399587909735E-9,3.191347188681069E-9
0.006900000000000001,3.0541455958189206E-9,2.7178715958233177E-9
0.006920000000000001,2.7226724447892246E-9,2.329410551263076E-9
0.006940000000000001,2.4259019228931204E-9,1.9841660708870274E-9
0.006960000000000001,2.17427155321598E-9,1.7015412643785643E-9
0.006980000000000001,1.9492469166950267E-9,1.4540028938945923E-9
0.007,1.747186447606885E-9,1.2440878339595724E-9
0.00702,1.574694799898558E-9,1.067565007854743E-9
0.00704,1.4181534135127641E-9,9.121497120404901E-10
0.00706,1.2787851045580968E-9,7.843715727646918E-10
0.00708,1.1594316241004734E-9,6.704884047531989E-10
0.0071,1.0497233659205242E-9,5.762758011218612E-10
0.0071200000000000005,9.5284349922448E-10,4.955557738223335E-10
0.0071400000000000005,8.697777581171804E-10,4.2622011587956136E-10
0.0071600000000000006,7.920737867182636E-10,3.6882670091450006E-10
0.007180000000000001,7.237684249427081E-10,3.1795472839752606E-10
0.007200000000000001,6.644126235827892E-10,2.75771235912711E-10
0.007220000000000001,6.084674544300424E-10,2.375527807280786E-10
0.007240000000000001,5.587789483325819E-10,2.0515792205108054E-10
0.007260000000000001,5.146652580900579E-10,1.757612617295789E-10
0.007280000000000001,4.729929374627059E-10,1.502849580310689E-10
0.007300000000000001,4.3549196684367415E-10,1.2747232726173042E-10
0.007320000000000001,4.01528154834906E-10,1.0738579559509435E-10
0.00734,3.695669030493419E-10,8.957349695954149E-11
0.00736,3.405394845142225E-10,7.381376265189136E-11
0.00738,3.1392385311345005E-10,5.99662547396388E-11
0.0074,2.8901829073772484E-10,4.770754648705143E-11
